timestamp,amount,mule_latitude,mule_longitude,atm_latitude,atm_longitude,distance_to_atm_km,transaction_velocity,historical_hotspot_score,cashout_atm_label,hour,day,day_of_week,spatial_hotspot_score,month,victim_city_Delhi NCR,victim_city_Hyderabad,victim_city_Jammu,victim_city_Jamtara,victim_city_Kolkata,victim_city_Mewat Nuh,victim_city_Mumbai
2026-08-22 00:45:33,33652.08,28.607979,77.200668,28.615316,77.168506,3.238,4.14,0.3895,0,0,22,5,0.17555118841125023,8,True,False,False,False,False,False,False
2026-08-10 04:01:47,5699.41,28.589464,77.16776,28.596463,77.170042,0.808,3.48,0.5187,1,4,10,0,0.1768784569258846,8,True,False,False,False,False,False,False
2026-08-01 08:21:01,39828.35,28.65634,77.240396,28.677904,77.252967,2.689,2.23,0.4151,0,8,1,5,0.1676868556562498,8,True,False,False,False,False,False,False
2026-08-12 13:09:49,315107.2,17.329956,78.480404,17.313787,78.461161,2.716,6.71,0.1067,0,13,12,2,0.07826070589230737,8,False,True,False,False,False,False,False
2026-07-28 04:32:08,6233.57,28.711649,77.18408,28.723936,77.22062,3.81,2.12,0.1058,0,4,28,1,0.16365017271478738,7,True,False,False,False,False,False,False
2026-08-14 09:03:42,19673.71,19.073334,72.851799,19.050178,72.838254,2.937,0.62,0.3308,0,9,14,4,0.11157405008519261,8,False,False,False,False,False,False,True
2026-08-20 14:59:16,1676.05,28.038054,77.006254,28.044495,77.002547,0.802,3.22,0.3138,1,14,20,3,0.13163098483220795,8,False,False,False,False,False,True,False
2026-08-22 01:09:23,19321.45,28.615313,77.224415,28.572752,77.213548,4.842,0.47,0.3426,0,1,22,5,0.17749139382867413,8,True,False,False,False,False,False,False
2026-08-20 09:59:52,54556.32,12.989001,77.471156,13.001062,77.489316,2.377,2.08,0.2827,0,9,20,3,0.09499887670933856,8,False,False,False,False,False,False,False
2026-08-21 13:52:24,59438.84,13.021406,77.550053,13.017017,77.534598,1.741,1.04,0.2158,0,13,21,4,0.09620223346899955,8,False,False,False,False,False,False,False
2026-08-16 00:08:24,29292.89,12.974353,77.589254,12.99248,77.492725,10.633,2.22,0.3361,0,0,16,6,0.09521695489815403,8,False,False,False,False,False,False,False
2026-08-21 12:47:41,71552.72,32.732951,74.821891,32.712454,74.783197,4.27,3.7,0.3855,0,12,21,4,0.04980562500323952,8,False,False,True,False,False,False,False
2026-08-19 00:20:33,442705.48,28.617039,77.22989,28.561043,77.208324,6.561,12.59,0.2514,0,0,19,2,0.178198228120016,8,True,False,False,False,False,False,False
2026-08-24 08:26:03,176934.55,28.058264,76.924886,28.058342,76.919264,0.551,1.79,0.1144,1,8,24,0,0.12734909328365776,8,False,False,False,False,False,True,False
2026-07-30 07:59:19,15141.99,28.107694,77.004797,28.106833,77.003607,0.151,2.51,0.1731,1,7,30,3,0.14173066678953314,7,False,False,False,False,False,True,False
2026-07-31 17:02:37,5452.26,19.074856,72.837473,19.068601,72.837713,0.695,1.63,0.3471,0,17,31,4,0.11170200237451325,7,False,False,False,False,False,False,True
2026-08-06 18:45:45,17209.79,23.934705,86.785486,23.922488,86.757399,3.156,5.75,0.4682,0,18,6,3,0.05274741852898961,8,False,False,False,True,False,False,False
2026-08-18 05:10:15,9493.09,19.000273,72.847335,19.000879,72.848187,0.112,0.46,0.3614,0,5,18,1,0.11062432887372325,8,False,False,False,False,False,False,True
2026-07-31 04:33:53,44200.1,32.711204,74.925202,32.689771,74.934839,2.544,5.67,0.1249,0,4,31,4,0.04961893762464417,7,False,False,True,False,False,False,False
2026-08-05 21:58:38,7337.01,19.100271,72.886141,19.054677,72.861591,5.678,0.39,0.1669,0,21,5,2,0.1119131184536666,8,False,False,False,False,False,False,True
2026-07-29 11:00:45,24832.17,28.672776,77.203987,28.666816,77.214768,1.241,0.33,0.6165,1,11,29,2,0.1703526420378248,7,True,False,False,False,False,False,False
2026-08-07 03:58:57,67630.58,28.605607,77.24028,28.593496,77.244024,1.393,4.66,0.7213,1,3,7,4,0.1750685953951079,8,True,False,False,False,False,False,False
2026-08-19 12:32:51,24082.35,19.070202,72.945415,19.070473,72.952528,0.747,1.76,0.4415,0,12,19,2,0.11084347939462613,8,False,False,False,False,False,False,True
2026-08-23 03:58:02,9500.07,22.561291,88.37746,22.528455,88.375615,3.65,0.51,0.1974,0,3,23,6,0.035491697090025184,8,False,False,False,False,True,False,False
2026-08-02 12:21:08,97958.13,28.626187,77.204557,28.625935,77.209074,0.441,0.87,0.1728,1,12,2,6,0.1741894950848183,8,True,False,False,False,False,False,False
2026-08-14 00:24:21,3405.41,23.943175,86.860883,23.968642,86.882566,3.582,2.17,0.5436,0,0,14,4,0.05240158276151682,8,False,False,False,True,False,False,False
2026-07-30 14:29:06,18758.93,23.985152,86.798536,24.004284,86.78473,2.544,0.38,0.1518,0,14,30,3,0.05290940842128947,7,False,False,False,True,False,False,False
2026-08-08 07:19:54,25698.14,18.983966,72.877261,18.979005,72.875089,0.596,4.16,0.1703,1,7,8,5,0.1099917653002709,8,False,False,False,False,False,False,True
2026-08-21 07:47:33,27378.12,19.097949,72.863133,19.095651,72.865256,0.339,1.74,0.2966,0,7,21,4,0.1119564746447396,8,False,False,False,False,False,False,True
2026-08-15 23:59:18,32811.87,19.058271,72.937012,19.065073,72.943918,1.046,3.83,0.7284,1,23,15,5,0.11108941567685446,8,False,False,False,False,False,False,True
2026-08-23 03:18:29,52653.28,28.101599,76.995019,28.108704,77.045907,5.045,6.63,0.0875,0,3,23,6,0.14432572089004936,8,False,False,False,False,False,True,False
2026-08-01 21:18:08,25875.5,28.54974,77.221853,28.552965,77.224881,0.464,6.39,0.6304,1,21,1,5,0.17793389478359894,8,True,False,False,False,False,False,False
2026-08-11 13:06:17,17946.24,12.970368,77.668963,12.956489,77.659651,1.841,0.3,0.3563,0,13,11,1,0.09648571776625718,8,False,False,False,False,False,False,False
2026-08-13 07:18:04,17182.59,28.634885,77.261999,28.621447,77.297474,3.764,4.95,0.2528,0,7,13,3,0.16959331735331065,8,True,False,False,False,False,False,False
2026-08-02 09:13:38,13729.92,24.007895,86.817829,24.008791,86.81845,0.118,2.14,0.5092,1,9,2,6,0.052858571558793234,8,False,False,False,True,False,False,False
2026-08-19 13:24:29,63978.2,28.614347,77.233249,28.603196,77.328096,9.325,0.68,0.2961,0,13,19,2,0.16789347505035737,8,True,False,False,False,False,False,False
2026-08-02 13:36:36,13211.18,32.73956,74.872761,32.718229,74.862424,2.557,4.06,0.7335,1,13,2,6,0.050347518781052376,8,False,False,True,False,False,False,False
2026-07-29 07:58:12,68285.19,19.100774,72.816909,19.096658,72.810775,0.789,0.3,0.3372,1,7,29,2,0.11098182020777762,7,False,False,False,False,False,False,True
2026-07-29 19:00:00,27471.35,32.69632,74.848981,32.698721,74.852233,0.404,0.59,0.2235,0,19,29,2,0.050282447678793384,7,False,False,True,False,False,False,False
2026-08-14 11:51:55,15163.09,24.014271,86.851436,24.018677,86.84753,0.629,3.06,0.72,1,11,14,4,0.05255465607231762,8,False,False,False,True,False,False,False
2026-08-18 21:56:29,53116.77,12.917313,77.604109,12.916059,77.600465,0.418,1.7,0.4204,1,21,18,1,0.09673561893591903,8,False,False,False,False,False,False,False
2026-08-24 05:36:34,12085.97,13.004074,77.675671,13.010372,77.660334,1.8,2.44,0.2968,0,5,24,0,0.09621063542022457,8,False,False,False,False,False,False,False
2026-08-13 23:32:49,54284.96,17.339718,78.488119,17.377226,78.560741,8.749,1.8,0.4047,0,23,13,3,0.07831830529447724,8,False,True,False,False,False,False,False
2026-08-13 06:21:39,33996.02,22.517151,88.398681,22.51894,88.437142,3.949,1.76,0.7311,0,6,13,3,0.03503728684413405,8,False,False,False,False,True,False,False
2026-08-15 15:28:12,13961.28,32.693039,74.831552,32.69151,74.840235,0.829,13.81,0.1349,1,15,15,5,0.05021411090935042,8,False,False,True,False,False,False,False
2026-07-28 12:51:35,48122.17,28.130297,76.99203,28.141114,76.991654,1.201,1.59,0.3473,1,12,28,1,0.14598193808319582,7,False,False,False,False,False,True,False
2026-08-18 17:03:14,49082.05,17.343313,78.467017,17.345219,78.467667,0.223,0.33,0.2179,1,17,18,1,0.07884634972218127,8,False,True,False,False,False,False,False
2026-08-02 19:18:12,96112.2,13.006002,77.634423,13.022291,77.610411,3.164,0.38,0.4862,0,19,2,6,0.09676824109528148,8,False,False,False,False,False,False,False
2026-07-27 16:11:08,77867.33,17.386358,78.458746,17.381744,78.450975,0.97,7.38,0.4777,1,16,27,0,0.0789350679192796,7,False,True,False,False,False,False,False
2026-08-07 04:20:46,46184.59,28.567587,77.179818,28.579435,77.175596,1.378,1.27,0.3546,1,4,7,4,0.17788330560285667,8,True,False,False,False,False,False,False
2026-08-12 01:45:27,7782.63,19.065948,72.875627,19.078438,72.868144,1.593,2.32,0.2038,0,1,12,2,0.11205382172656915,8,False,False,False,False,False,False,True
2026-08-08 10:05:58,397697.0,17.416058,78.471241,17.403288,78.496387,3.017,0.4,0.5778,0,10,8,5,0.07908473128707048,8,False,True,False,False,False,False,False
2026-08-25 18:53:49,5744.64,24.014356,86.801284,24.006214,86.682889,12.038,2.2,0.4261,0,18,25,1,0.051493171359876286,8,False,False,False,True,False,False,False
2026-07-30 04:33:27,76434.5,23.992149,86.770317,23.987911,86.765145,0.705,0.36,0.2044,1,4,30,3,0.05291895136141902,7,False,False,False,True,False,False,False
2026-07-30 11:04:51,43235.28,28.652211,77.19923,28.656061,77.19796,0.445,3.74,0.6623,1,11,30,3,0.17179333566519606,7,True,False,False,False,False,False,False
2026-08-10 23:46:18,7394.14,17.385432,78.427253,17.385873,78.430469,0.344,0.92,0.6242,1,23,10,0,0.07863228504710067,8,False,True,False,False,False,False,False
2026-07-30 09:39:11,23465.09,28.089587,77.011103,28.075071,76.998859,2.009,8.43,0.55,0,9,30,3,0.13642322370751794,7,False,False,False,False,False,True,False
2026-08-13 22:46:21,24670.71,19.067791,72.864928,19.074629,72.86947,0.896,8.18,0.7291,1,22,13,3,0.11205980121426644,8,False,False,False,False,False,False,True
2026-08-06 23:45:46,113112.82,28.67097,77.266404,28.664091,77.265715,0.766,2.64,0.6396,1,23,6,3,0.16834312177428884,8,True,False,False,False,False,False,False
2026-07-30 14:47:31,12275.47,12.93757,77.609566,12.933287,77.589179,2.256,2.57,0.272,0,14,30,3,0.09703957701051984,7,False,False,False,False,False,False,False
2026-08-19 18:41:09,20168.16,12.973672,77.608476,13.035929,77.63027,7.302,0.75,0.659,0,18,19,2,0.09627407078610387,8,False,False,False,False,False,False,False
2026-08-11 11:02:23,2059.72,17.400609,78.484581,17.404083,78.450669,3.613,0.23,0.379,0,11,11,1,0.07887172968973985,8,False,True,False,False,False,False,False
2026-08-24 02:31:02,181359.96,28.604691,77.179703,28.599009,77.183167,0.715,0.63,0.0586,1,2,24,0,0.1766305580699474,8,True,False,False,False,False,False,False
2026-08-01 19:57:39,8287.35,19.128698,72.902039,19.078526,72.927329,6.168,4.54,0.1636,0,19,1,5,0.11153747268641674,8,False,False,False,False,False,False,True
2026-08-05 18:20:14,38545.78,28.628691,77.180767,28.631002,77.14752,3.249,1.54,0.6093,0,18,5,2,0.17413006482602605,8,True,False,False,False,False,False,False
2026-08-11 03:19:38,24063.5,19.08413,72.884231,19.089711,72.892811,1.093,0.57,0.8527,1,3,11,1,0.1119882029512922,8,False,False,False,False,False,False,True
2026-08-24 22:11:01,24153.85,19.084309,72.778742,19.084247,72.775678,0.321,1.61,0.2719,0,22,24,0,0.10975430944182539,8,False,False,False,False,False,False,True
2026-07-30 23:43:22,65568.34,19.121656,72.886728,19.120861,72.881663,0.538,1.05,0.6626,1,23,30,3,0.11163181648356593,7,False,False,False,False,False,False,True
2026-08-04 14:38:06,169124.21,32.71089,74.848849,32.731726,74.863429,2.684,3.63,0.8049,1,14,4,1,0.05034801006923804,8,False,False,True,False,False,False,False
2026-08-26 08:26:54,35477.11,28.587142,77.151066,28.535805,77.128695,6.101,4.04,0.3277,0,8,26,2,0.17940489812052257,8,True,False,False,False,False,False,False
2026-08-16 20:21:07,55303.19,12.990391,77.582077,12.9952,77.582889,0.541,3.19,0.4241,1,20,16,6,0.09717623684497038,8,False,False,False,False,False,False,False
2026-08-11 09:01:04,38629.85,17.409184,78.499206,17.44079,78.526341,4.535,2.93,0.5305,0,9,11,1,0.07842492542753007,8,False,True,False,False,False,False,False
2026-08-20 20:11:03,82395.37,22.594763,88.302985,22.595021,88.298383,0.472,4.39,0.4247,1,20,20,3,0.035343054099284864,8,False,False,False,False,True,False,False
2026-08-07 12:40:08,16168.04,17.291961,78.527118,17.328506,78.545445,4.498,0.5,0.2469,0,12,7,4,0.07815059527172588,8,False,True,False,False,False,False,False
2026-08-10 08:58:35,87809.91,23.962041,86.809376,23.972956,86.786523,2.616,1.39,0.2553,0,8,10,0,0.053083040435852796,8,False,False,False,True,False,False,False
2026-08-10 13:34:14,91267.48,22.575348,88.370458,22.574864,88.36636,0.423,0.73,0.4729,1,13,10,0,0.035649191938512265,8,False,False,False,False,True,False,False
2026-07-27 18:31:53,88502.91,23.990542,86.836799,23.992739,86.829397,0.789,1.81,0.4724,1,18,27,0,0.05293114728134791,7,False,False,False,True,False,False,False
2026-08-16 07:22:03,13014.73,22.529267,88.372708,22.549943,88.382989,2.526,1.95,0.6698,0,7,16,6,0.035577597923647925,8,False,False,False,False,True,False,False
2026-08-22 12:22:26,22355.52,28.131092,76.973835,28.159325,76.960373,3.4,1.7,0.3015,0,12,22,5,0.1458359997238744,8,False,False,False,False,False,True,False
2026-07-29 11:51:08,35010.86,23.938066,86.747834,23.952416,86.740297,1.767,5.28,0.458,0,11,29,2,0.05272418482176038,7,False,False,False,True,False,False,False
2026-07-29 22:53:34,5955.52,19.073261,72.870567,19.089861,72.849199,2.902,1.45,0.2551,0,22,29,2,0.11185024114880494,7,False,False,False,False,False,False,True
2026-08-14 03:56:12,155501.74,13.027347,77.570404,13.034645,77.591264,2.397,0.25,0.4099,0,3,14,4,0.09653553521802533,8,False,False,False,False,False,False,False
2026-08-14 15:26:41,26542.32,22.580919,88.343066,22.570872,88.356675,1.786,1.12,0.384,0,15,14,4,0.035649137870113964,8,False,False,False,False,True,False,False
2026-08-04 19:02:31,36765.7,28.621836,77.23633,28.629702,77.207775,2.916,3.4,0.3676,0,19,4,1,0.17392054743533694,8,True,False,False,False,False,False,False
2026-08-05 04:11:27,14261.16,22.59568,88.39232,22.592154,88.38961,0.48,8.83,0.2087,1,4,5,2,0.03557020971708788,8,False,False,False,False,True,False,False
2026-08-02 23:06:53,6250.61,19.104219,72.931131,19.098196,72.920049,1.341,7.4,0.4083,1,23,2,6,0.11157877146363582,8,False,False,False,False,False,False,True
2026-07-30 11:34:47,13843.45,28.504831,77.20572,28.51036,77.20683,0.623,0.94,0.4323,0,11,30,3,0.1797002857438933,7,True,False,False,False,False,False,False
2026-08-22 12:34:20,34239.14,28.141179,76.968093,28.145182,76.974556,0.773,0.46,0.4606,1,12,22,5,0.145179229421258,8,False,False,False,False,False,True,False
2026-08-05 17:11:47,56430.87,19.126408,72.864041,19.128624,72.865534,0.292,4.37,0.7626,1,17,5,2,0.11143315386707685,8,False,False,False,False,False,False,True
2026-08-09 16:41:20,32143.67,28.111595,76.996698,28.106895,76.977512,1.95,2.86,0.7131,1,16,9,6,0.1398634122756021,8,False,False,False,False,False,True,False
2026-08-15 17:32:59,39395.09,28.541517,77.238755,28.54676,77.23341,0.781,2.72,0.1905,1,17,15,5,0.17777448514669728,8,True,False,False,False,False,False,False
2026-08-15 16:20:44,18569.41,22.54426,88.341772,22.550829,88.342074,0.73,1.71,0.3862,0,16,15,5,0.035588081398222435,8,False,False,False,False,True,False,False
2026-08-08 11:38:02,46438.0,17.338287,78.503626,17.309441,78.467418,4.997,0.4,0.3463,0,11,8,5,0.07820869259554648,8,False,True,False,False,False,False,False
2026-08-26 03:04:47,137463.84,28.616087,77.223109,28.618519,77.214611,0.871,0.95,0.1968,1,3,26,2,0.17460282047572137,8,True,False,False,False,False,False,False
2026-08-19 22:15:10,58411.52,28.619397,77.240555,28.598056,77.202636,4.389,1.34,0.3434,0,22,19,2,0.17635720096937965,8,True,False,False,False,False,False,False
2026-08-03 17:09:01,65545.25,17.430325,78.445531,17.431329,78.44603,0.123,5.22,0.5119,1,17,3,0,0.07853047545821715,8,False,True,False,False,False,False,False
2026-08-23 16:28:49,37175.98,22.628792,88.320282,22.625264,88.324752,0.603,4.3,0.5951,1,16,23,6,0.03537223701773909,8,False,False,False,False,True,False,False
2026-07-27 14:14:46,5148.85,19.177604,72.907346,19.173251,72.917862,1.204,0.44,0.442,0,14,27,0,0.10965712981553548,7,False,False,False,False,False,False,True
2026-08-13 19:27:35,8525.93,12.943937,77.58573,12.994934,77.561988,6.216,0.98,0.4665,0,19,13,3,0.0969938130918518,8,False,False,False,False,False,False,False
2026-08-23 05:16:19,44371.98,23.962872,86.782988,23.96389,86.782025,0.149,5.02,0.2938,1,5,23,6,0.05307812040374572,8,False,False,False,True,False,False,False
2026-08-10 20:05:57,26581.4,22.571965,88.406274,22.5767,88.397864,1.01,3.33,0.3138,1,20,10,0,0.03555565131823913,8,False,False,False,False,True,False,False
2026-08-05 22:05:20,43644.27,28.079528,77.002155,28.076786,77.009001,0.736,0.34,0.1787,1,22,5,2,0.13732108316390562,8,False,False,False,False,False,True,False
2026-08-24 17:57:19,170087.07,32.73777,74.848931,32.772615,74.85155,3.876,0.24,0.587,0,17,24,0,0.05013415896341877,8,False,False,True,False,False,False,False
2026-08-22 00:58:00,59792.74,28.64372,77.231256,28.61207,77.210205,4.068,4.81,0.1639,0,0,22,5,0.17520595403591196,8,True,False,False,False,False,False,False
2026-08-03 02:13:15,107449.35,13.063953,77.630964,13.057133,77.630463,0.759,1.03,0.5421,1,2,3,0,0.095660556260856,8,False,False,False,False,False,False,False
2026-08-09 13:08:55,29856.25,23.987904,86.845551,24.019902,86.858378,3.783,3.16,0.7859,1,13,9,6,0.05242125530134175,8,False,False,False,True,False,False,False
2026-08-13 14:09:11,11070.76,12.928538,77.635572,12.936903,77.650439,1.857,0.55,0.3321,0,14,13,3,0.0965146273763752,8,False,False,False,False,False,False,False
2026-08-22 06:09:24,25244.09,12.918217,77.589364,12.913164,77.581903,0.983,0.45,0.4765,0,6,22,5,0.09664298280636932,8,False,False,False,False,False,False,False
2026-08-10 17:32:15,11100.81,19.043297,72.885142,19.039733,72.90678,2.305,6.25,0.4818,0,17,10,0,0.11159846720040897,8,False,False,False,False,False,False,True
2026-08-23 20:51:32,149361.44,19.102976,72.88291,19.107134,72.883442,0.465,12.46,0.2181,1,20,23,6,0.11185824314965633,8,False,False,False,False,False,False,True
2026-08-07 03:50:49,64178.93,28.109466,76.973825,28.07465,76.988442,4.121,1.12,0.6521,0,3,7,4,0.13566644809147518,8,False,False,False,False,False,True,False
2026-08-06 12:08:43,47694.14,28.562314,77.211037,28.578266,77.206824,1.818,3.04,0.2425,0,12,6,3,0.17741190403140325,8,True,False,False,False,False,False,False
2026-08-17 10:26:50,104771.55,17.350301,78.466401,17.33954,78.464302,1.215,1.1,0.1663,1,10,17,0,0.07874854355812246,8,False,True,False,False,False,False,False
2026-08-05 16:41:01,2915.91,32.769869,74.819997,32.753255,74.807138,2.2,5.48,0.6379,1,16,5,2,0.05003807501866467,8,False,False,True,False,False,False,False
2026-08-15 20:24:40,51377.3,24.014146,86.813933,24.019645,86.80738,0.902,0.54,0.4348,1,20,15,5,0.05277173804566619,8,False,False,False,True,False,False,False
2026-08-16 08:32:52,6363.22,18.987882,72.867621,18.982251,72.886997,2.128,8.45,0.7795,1,8,16,6,0.11011203304230328,8,False,False,False,False,False,False,True
2026-08-26 08:33:40,26689.32,12.982716,77.559565,12.98383,77.561266,0.222,1.67,0.389,0,8,26,2,0.09706337428745956,8,False,False,False,False,False,False,False
2026-08-21 20:43:32,19093.85,17.419293,78.487668,17.422949,78.499612,1.329,5.05,0.2215,1,20,21,4,0.0788974716877536,8,False,True,False,False,False,False,False
2026-08-03 11:48:26,55709.74,32.713336,74.773196,32.718034,74.772033,0.533,10.0,0.3139,1,11,3,0,0.04964322973596795,8,False,False,True,False,False,False,False
2026-08-13 22:41:25,34579.14,28.655337,77.247509,28.655976,77.256212,0.851,9.14,0.0349,1,22,13,3,0.16966090790342073,8,True,False,False,False,False,False,False
2026-08-02 04:44:59,118140.38,28.684871,77.178187,28.672334,77.211817,3.558,0.8,0.3572,0,4,2,6,0.1698692712351924,8,True,False,False,False,False,False,False
2026-07-29 22:30:32,13875.96,13.012895,77.610135,13.007572,77.611773,0.617,1.09,0.6,0,22,29,2,0.09700923359868566,7,False,False,False,False,False,False,False
2026-08-19 00:15:48,58690.07,12.988746,77.640934,12.988074,77.6384,0.284,13.23,0.296,1,0,19,2,0.09690671341000434,8,False,False,False,False,False,False,False
2026-07-30 07:10:48,32158.93,32.691403,74.856598,32.701098,74.857099,1.077,1.85,0.198,1,7,30,3,0.05029638456421229,7,False,False,True,False,False,False,False
2026-08-05 02:45:22,4452.32,19.144974,72.846256,19.142442,72.831396,1.583,1.25,0.3389,0,2,5,2,0.1106266221099589,8,False,False,False,False,False,False,True
2026-07-29 09:13:29,9793.97,19.038699,72.922079,19.05999,72.928546,2.459,7.4,0.1277,0,9,29,2,0.11145350515133519,7,False,False,False,False,False,False,True
2026-08-03 02:46:30,22814.1,28.636175,77.21261,28.639461,77.226387,1.391,2.88,0.5771,1,2,3,0,0.1725193381836162,8,True,False,False,False,False,False,False
2026-08-18 15:52:38,91447.63,22.547916,88.395509,22.511141,88.388239,4.15,3.04,0.9315,1,15,18,1,0.035323931857821796,8,False,False,False,False,True,False,False
2026-08-15 01:49:57,44805.91,28.065472,77.024145,28.098623,77.052591,4.616,4.31,0.5537,0,1,15,5,0.14298738608566042,8,False,False,False,False,False,True,False
2026-08-23 07:45:52,7448.36,19.129436,72.927998,19.106156,72.928561,2.585,0.55,0.4604,0,7,23,6,0.11131328763673168,8,False,False,False,False,False,False,True
2026-07-31 18:31:27,23055.33,28.669838,77.223704,28.670229,77.211601,1.18,2.09,0.3635,1,18,31,4,0.1700916082347971,7,True,False,False,False,False,False,False
2026-08-20 13:28:32,247604.28,32.683361,74.876323,32.678814,74.901559,2.411,2.21,0.6104,1,13,20,3,0.04993570515495624,8,False,False,True,False,False,False,False
2026-08-05 11:36:58,30404.49,19.095541,72.894327,19.087076,72.902412,1.266,6.62,0.394,1,11,5,2,0.11191910766666548,8,False,False,False,False,False,False,True
2026-08-26 03:19:25,18768.62,17.379273,78.508035,17.354845,78.500453,2.828,1.92,0.2883,0,3,26,2,0.07899090117516919,8,False,True,False,False,False,False,False
2026-08-14 20:19:11,46208.25,17.338049,78.50925,17.3341,78.51513,0.762,5.85,0.6519,1,20,14,4,0.07864135457235964,8,False,True,False,False,False,False,False
2026-07-29 19:58:07,62300.98,28.578591,77.200621,28.575096,77.190028,1.103,0.22,0.5814,1,19,29,2,0.17795148287316231,7,True,False,False,False,False,False,False
2026-07-27 22:49:51,16288.5,12.956154,77.577938,12.959023,77.552008,2.823,3.27,0.0808,0,22,27,0,0.09692996672894089,7,False,False,False,False,False,False,False
2026-08-10 18:15:23,46762.28,28.624082,77.215613,28.585671,77.212927,4.272,5.56,0.3601,0,18,10,0,0.1768233675513811,8,True,False,False,False,False,False,False
2026-07-29 03:40:36,18736.36,22.653364,88.364471,22.649943,88.392023,2.848,2.57,0.3952,0,3,29,2,0.035176684740623784,7,False,False,False,False,True,False,False
2026-08-08 03:46:53,59353.14,28.14763,76.905361,28.178477,76.935074,4.492,3.6,0.3661,0,3,8,5,0.14571817269196297,8,False,False,False,False,False,True,False
2026-08-23 11:42:46,32424.27,23.973059,86.86273,23.940916,86.88064,4.004,0.34,0.2985,0,11,23,6,0.05238702416608658,8,False,False,False,True,False,False,False
2026-08-09 00:27:32,45714.22,28.60949,77.189839,28.577882,77.146304,5.505,4.11,0.1951,0,0,9,6,0.17786342685174683,8,True,False,False,False,False,False,False
2026-08-08 09:02:05,11671.42,19.011128,72.863708,19.00495,72.897169,3.578,1.99,0.1352,0,9,8,5,0.11087225087843038,8,False,False,False,False,False,False,True
2026-08-11 07:54:54,10900.73,32.701839,74.817119,32.710837,74.814638,1.025,3.54,0.3239,1,7,11,1,0.0501602298703807,8,False,False,True,False,False,False,False
2026-07-30 07:26:33,76118.53,28.659548,77.160502,28.658048,77.147675,1.26,4.21,0.3624,1,7,30,3,0.17164098715757342,7,True,False,False,False,False,False,False
2026-07-30 10:55:35,24653.25,28.144543,77.019444,28.147824,77.024209,0.592,12.35,0.1453,1,10,30,3,0.1491545420985267,7,False,False,False,False,False,True,False
2026-07-29 19:22:39,36810.49,17.334175,78.404567,17.339536,78.408746,0.742,2.48,0.1112,1,19,29,2,0.07785875484499925,7,False,True,False,False,False,False,False
2026-08-11 01:29:00,19205.75,22.560945,88.426088,22.557385,88.422176,0.563,1.88,0.4464,0,1,11,1,0.03537079699764019,8,False,False,False,False,True,False,False
2026-08-07 12:00:56,72301.45,28.560578,77.212434,28.558208,77.208881,0.435,2.29,0.009,1,12,7,4,0.178301678861106,8,True,False,False,False,False,False,False
2026-08-04 19:15:20,13786.0,17.412973,78.526889,17.415566,78.527106,0.289,1.43,0.254,0,19,4,1,0.07876038405529145,8,False,True,False,False,False,False,False
2026-08-20 15:08:47,23175.21,22.588652,88.385055,22.604142,88.385206,1.719,3.01,0.5241,0,15,20,3,0.0355452528124705,8,False,False,False,False,True,False,False
2026-08-21 20:26:49,63869.17,32.669425,74.924723,32.672972,74.914457,1.037,1.51,0.0138,1,20,21,4,0.04974654850556508,8,False,False,True,False,False,False,False
2026-08-14 12:04:10,97759.38,12.995741,77.608739,12.986117,77.617708,1.443,4.21,0.6494,1,12,14,4,0.09717940760047124,8,False,False,False,False,False,False,False
2026-08-25 11:37:44,15121.38,28.649049,77.213136,28.660696,77.186694,2.882,0.86,0.1793,0,11,25,1,0.17149658070745508,8,True,False,False,False,False,False,False
2026-08-25 08:45:20,232269.21,22.603075,88.436901,22.583149,88.430622,2.303,3.97,0.7203,1,8,25,1,0.035306005778490204,8,False,False,False,False,True,False,False
2026-08-15 16:05:09,37970.54,28.604348,77.2124,28.60576,77.213375,0.183,0.99,0.3301,1,16,15,5,0.17555368972594185,8,True,False,False,False,False,False,False
2026-08-19 03:02:13,8542.24,22.596423,88.30117,22.575052,88.312032,2.62,1.08,0.5355,0,3,19,2,0.03548110749782127,8,False,False,False,False,True,False,False
2026-08-03 19:45:56,40374.64,13.010106,77.621131,13.007655,77.622148,0.293,4.33,0.3775,1,19,3,0,0.0969218553110829,8,False,False,False,False,False,False,False
2026-07-31 04:21:53,17653.7,23.877256,86.757873,23.860816,86.767212,2.056,0.37,0.2696,0,4,31,4,0.05191062374208855,7,False,False,False,True,False,False,False
2026-08-08 16:18:31,43367.92,19.101553,72.828871,19.088976,72.799134,3.417,0.39,0.2662,0,16,8,5,0.11066333771888628,8,False,False,False,False,False,False,True
2026-08-13 14:09:42,25664.35,23.887902,86.807913,23.889334,86.801066,0.713,2.34,0.1009,1,14,13,3,0.05254384829387837,8,False,False,False,True,False,False,False
2026-08-02 00:46:13,29193.49,19.056103,72.900139,19.061303,72.93162,3.353,0.65,0.1099,0,0,2,6,0.11139184935692109,8,False,False,False,False,False,False,True
2026-08-16 18:47:28,9869.92,28.097086,76.975526,28.105856,76.966646,1.305,1.32,0.7358,1,18,16,6,0.13882784651604213,8,False,False,False,False,False,True,False
2026-08-03 22:47:29,79942.86,12.994682,77.567087,12.961347,77.596196,4.858,0.55,0.2136,0,22,3,0,0.09730239739711156,8,False,False,False,False,False,False,False
